Datum,Jahr,Monat,Tag_des_Monats,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Temperatur_Code,Wettercode_Ueberkat,Windgeschwindigkeit_kodiert
2016-10-05,2016,10,5,3,12,19,0,2,4,2
2017-05-04,2017,5,4,7,10.625,19,0,2,4,2
2017-05-08,2017,5,8,1,9.75,19,5,2,4,2
2018-04-12,2018,4,12,5,7.975,19,5,2,4,2
2019-04-23,2019,4,23,0,14.225,19,5,2,4,2
2016-10-05,2016,10,5,3,12,19,0,2,4,2
2017-05-04,2017,5,4,7,10.625,19,0,2,4,2
2017-05-08,2017,5,8,1,9.75,19,5,2,4,2
2018-04-12,2018,4,12,5,7.975,19,5,2,4,2
2019-04-23,2019,4,23,0,14.225,19,5,2,4,2
2016-10-05,2016,10,5,3,12,19,0,2,4,2
2017-05-04,2017,5,4,7,10.625,19,0,2,4,2
2017-05-08,2017,5,8,1,9.75,19,5,2,4,2
2018-04-12,2018,4,12,5,7.975,19,5,2,4,2
2019-04-23,2019,4,23,0,14.225,19,5,2,4,2
2016-10-05,2016,10,5,3,12,19,0,2,4,2
2017-05-04,2017,5,4,7,10.625,19,0,2,4,2
2017-05-08,2017,5,8,1,9.75,19,5,2,4,2
2018-04-12,2018,4,12,5,7.975,19,5,2,4,2
2019-04-23,2019,4,23,0,14.225,19,5,2,4,2
2016-10-05,2016,10,5,3,12,19,0,2,4,2
2017-05-04,2017,5,4,7,10.625,19,0,2,4,2
2017-05-08,2017,5,8,1,9.75,19,5,2,4,2
2018-04-12,2018,4,12,5,7.975,19,5,2,4,2
2019-04-23,2019,4,23,0,14.225,19,5,2,4,2
2015-06-06,2015,6,6,3,18.5,19,10,3,2,2
2015-06-06,2015,6,6,3,18.5,19,10,3,2,2
2015-06-06,2015,6,6,3,18.5,19,10,3,2,2
2015-06-06,2015,6,6,3,18.5,19,10,3,2,2
2015-06-06,2015,6,6,3,18.5,19,10,3,2,2
2014-01-19,2014,1,19,7,2.8625,19,10,2,2,2
2014-01-19,2014,1,19,7,2.8625,19,10,2,2,2
2014-01-19,2014,1,19,7,2.8625,19,10,2,2,2
2014-01-19,2014,1,19,7,2.8625,19,10,2,2,2
2014-01-19,2014,1,19,7,2.8625,19,10,2,2,2
2015-07-26,2015,7,26,5,16.75,19,61,3,1,2
2017-06-24,2017,6,24,6,17.875,19,61,3,1,2
2015-07-26,2015,7,26,5,16.75,19,61,3,1,2
2017-06-24,2017,6,24,6,17.875,19,61,3,1,2
2015-07-26,2015,7,26,5,16.75,19,61,3,1,2
2017-06-24,2017,6,24,6,17.875,19,61,3,1,2
2015-07-26,2015,7,26,5,16.75,19,61,3,1,2
2017-06-24,2017,6,24,6,17.875,19,61,3,1,2
2015-07-26,2015,7,26,5,16.75,19,61,3,1,2
2017-06-24,2017,6,24,6,17.875,19,61,3,1,2
2014-04-08,2014,4,8,7,9.8125,19,61,2,1,2
2014-12-23,2014,12,23,7,9.125,19,61,2,1,2
2015-01-12,2015,1,12,7,7.5,19,61,2,1,2
2015-04-02,2015,4,2,6,6.5,19,61,2,1,2
2016-03-21,2016,3,21,7,7.5,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-04-21,2017,4,21,7,11.875,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2018-04-05,2018,4,5,7,8.6625,19,61,2,1,2
2019-03-07,2019,3,7,6,9.65,19,61,2,1,2
2014-04-08,2014,4,8,7,9.8125,19,61,2,1,2
2014-12-23,2014,12,23,7,9.125,19,61,2,1,2
2015-01-12,2015,1,12,7,7.5,19,61,2,1,2
2015-04-02,2015,4,2,6,6.5,19,61,2,1,2
2016-03-21,2016,3,21,7,7.5,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-04-21,2017,4,21,7,11.875,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2018-04-05,2018,4,5,7,8.6625,19,61,2,1,2
2019-03-07,2019,3,7,6,9.65,19,61,2,1,2
2014-04-08,2014,4,8,7,9.8125,19,61,2,1,2
2014-12-23,2014,12,23,7,9.125,19,61,2,1,2
2015-01-12,2015,1,12,7,7.5,19,61,2,1,2
2015-04-02,2015,4,2,6,6.5,19,61,2,1,2
2016-03-21,2016,3,21,7,7.5,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-04-21,2017,4,21,7,11.875,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2018-04-05,2018,4,5,7,8.6625,19,61,2,1,2
2019-03-07,2019,3,7,6,9.65,19,61,2,1,2
2014-04-08,2014,4,8,7,9.8125,19,61,2,1,2
2015-01-12,2015,1,12,7,7.5,19,61,2,1,2
2015-04-02,2015,4,2,6,6.5,19,61,2,1,2
2016-03-21,2016,3,21,7,7.5,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-04-21,2017,4,21,7,11.875,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2018-04-05,2018,4,5,7,8.6625,19,61,2,1,2
2019-03-07,2019,3,7,6,9.65,19,61,2,1,2
2014-04-08,2014,4,8,7,9.8125,19,61,2,1,2
2014-12-23,2014,12,23,7,9.125,19,61,2,1,2
2015-01-12,2015,1,12,7,7.5,19,61,2,1,2
2015-04-02,2015,4,2,6,6.5,19,61,2,1,2
2016-03-21,2016,3,21,7,7.5,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-04-21,2017,4,21,7,11.875,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2018-04-05,2018,4,5,7,8.6625,19,61,2,1,2
2019-03-07,2019,3,7,6,9.65,19,61,2,1,2
2014-12-23,2014,12,23,7,9.125,19,61,2,1,2
2016-12-01,2016,12,1,8,8.5,19,61,2,1,2
2017-12-23,2017,12,23,7,7.8,19,61,2,1,2
2014-06-13,2014,6,13,7,17.45,18,21,3,5,2
2015-06-03,2015,6,3,6,15.25,18,21,3,5,2
2015-07-10,2015,7,10,3,16.125,18,21,3,5,2
2016-08-08,2016,8,8,5,19,18,21,3,5,2
2016-08-09,2016,8,9,5,15.375,18,21,3,5,2
2017-07-02,2017,7,2,7,17.125,18,21,3,5,2
2017-08-04,2017,8,4,6,19.625,18,21,3,5,2
2014-06-13,2014,6,13,7,17.45,18,21,3,5,2
2015-06-03,2015,6,3,6,15.25,18,21,3,5,2
2015-07-10,2015,7,10,3,16.125,18,21,3,5,2
2016-08-08,2016,8,8,5,19,18,21,3,5,2
2016-08-09,2016,8,9,5,15.375,18,21,3,5,2
2017-07-02,2017,7,2,7,17.125,18,21,3,5,2
2017-08-04,2017,8,4,6,19.625,18,21,3,5,2
2014-06-13,2014,6,13,7,17.45,18,21,3,5,2
2015-06-03,2015,6,3,6,15.25,18,21,3,5,2
2015-07-10,2015,7,10,3,16.125,18,21,3,5,2
2016-08-08,2016,8,8,5,19,18,21,3,5,2
2016-08-09,2016,8,9,5,15.375,18,21,3,5,2
2017-07-02,2017,7,2,7,17.125,18,21,3,5,2
2017-08-04,2017,8,4,6,19.625,18,21,3,5,2
2014-06-13,2014,6,13,7,17.45,18,21,3,5,2
2015-07-10,2015,7,10,3,16.125,18,21,3,5,2
2016-08-08,2016,8,8,5,19,18,21,3,5,2
2016-08-09,2016,8,9,5,15.375,18,21,3,5,2
2017-07-02,2017,7,2,7,17.125,18,21,3,5,2
2017-08-04,2017,8,4,6,19.625,18,21,3,5,2
2014-06-13,2014,6,13,7,17.45,18,21,3,5,2
2015-06-03,2015,6,3,6,15.25,18,21,3,5,2
2015-07-10,2015,7,10,3,16.125,18,21,3,5,2
2016-08-08,2016,8,8,5,19,18,21,3,5,2
2016-08-09,2016,8,9,5,15.375,18,21,3,5,2
2017-07-02,2017,7,2,7,17.125,18,21,3,5,2
2017-08-04,2017,8,4,6,19.625,18,21,3,5,2
2015-02-07,2015,2,7,7,4.125,18,20,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2017-04-05,2017,4,5,5,9.875,18,21,2,5,2
2017-04-07,2017,4,7,6,11.125,18,20,2,5,2
2017-04-11,2017,4,11,5,8.75,18,21,2,5,2
2018-02-04,2018,2,4,7,0.825,18,73,2,5,2
2018-10-03,2018,10,3,4,12.2875,18,21,2,5,2
2019-05-03,2019,5,3,6,8.7625,18,21,2,5,2
2015-02-07,2015,2,7,7,4.125,18,20,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2017-04-05,2017,4,5,5,9.875,18,21,2,5,2
2017-04-07,2017,4,7,6,11.125,18,20,2,5,2
2017-04-11,2017,4,11,5,8.75,18,21,2,5,2
2018-02-04,2018,2,4,7,0.825,18,73,2,5,2
2018-10-03,2018,10,3,4,12.2875,18,21,2,5,2
2019-05-03,2019,5,3,6,8.7625,18,21,2,5,2
2015-02-07,2015,2,7,7,4.125,18,20,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2017-04-05,2017,4,5,5,9.875,18,21,2,5,2
2017-04-07,2017,4,7,6,11.125,18,20,2,5,2
2017-04-11,2017,4,11,5,8.75,18,21,2,5,2
2018-02-04,2018,2,4,7,0.825,18,73,2,5,2
2018-10-03,2018,10,3,4,12.2875,18,21,2,5,2
2019-05-03,2019,5,3,6,8.7625,18,21,2,5,2
2015-02-07,2015,2,7,7,4.125,18,20,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2017-04-05,2017,4,5,5,9.875,18,21,2,5,2
2017-04-07,2017,4,7,6,11.125,18,20,2,5,2
2017-04-11,2017,4,11,5,8.75,18,21,2,5,2
2018-02-04,2018,2,4,7,0.825,18,73,2,5,2
2018-10-03,2018,10,3,4,12.2875,18,21,2,5,2
2019-05-03,2019,5,3,6,8.7625,18,21,2,5,2
2015-02-07,2015,2,7,7,4.125,18,20,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2017-04-05,2017,4,5,5,9.875,18,21,2,5,2
2017-04-07,2017,4,7,6,11.125,18,20,2,5,2
2017-04-11,2017,4,11,5,8.75,18,21,2,5,2
2018-02-04,2018,2,4,7,0.825,18,73,2,5,2
2018-10-03,2018,10,3,4,12.2875,18,21,2,5,2
2019-05-03,2019,5,3,6,8.7625,18,21,2,5,2
2015-11-22,2015,11,22,7,2.25,18,73,2,5,2
2018-03-01,2018,3,1,6,-3.95,18,71,1,5,2
2018-03-01,2018,3,1,6,-3.95,18,71,1,5,2
2018-03-01,2018,3,1,6,-3.95,18,71,1,5,2
2018-03-01,2018,3,1,6,-3.95,18,71,1,5,2
2018-03-01,2018,3,1,6,-3.95,18,71,1,5,2
2014-07-25,2014,7,25,0,26.325,18,0,4,4,2
2014-07-25,2014,7,25,0,26.325,18,0,4,4,2
2014-07-25,2014,7,25,0,26.325,18,0,4,4,2
2014-07-25,2014,7,25,0,26.325,18,0,4,4,2
2014-07-25,2014,7,25,0,26.325,18,0,4,4,2
2014-07-10,2014,7,10,0,24.757142,18,0,3,4,2
2014-07-11,2014,7,11,1,22.9375,18,0,3,4,2
2014-09-17,2014,9,17,1,19.875,18,0,3,4,2
2015-08-23,2015,8,23,0,21.625,18,0,3,4,2
2015-09-06,2015,9,6,5,17,18,0,3,4,2
2017-05-24,2017,5,24,3,17.125,18,0,3,4,2
2017-05-31,2017,5,31,5,15.5,18,5,3,4,2
2017-06-28,2017,6,28,6,19.75,18,0,3,4,2
2018-07-06,2018,7,6,0,20.5125,18,5,3,4,2
2018-07-09,2018,7,9,6,16.75,18,0,3,4,2
2014-07-10,2014,7,10,0,24.757142,18,0,3,4,2
2014-07-11,2014,7,11,1,22.9375,18,0,3,4,2
2014-09-17,2014,9,17,1,19.875,18,0,3,4,2
2015-08-23,2015,8,23,0,21.625,18,0,3,4,2
2015-09-06,2015,9,6,5,17,18,0,3,4,2
2017-05-24,2017,5,24,3,17.125,18,0,3,4,2
2017-05-31,2017,5,31,5,15.5,18,5,3,4,2
2017-06-28,2017,6,28,6,19.75,18,0,3,4,2
2018-07-06,2018,7,6,0,20.5125,18,5,3,4,2
2018-07-09,2018,7,9,6,16.75,18,0,3,4,2
2014-07-10,2014,7,10,0,24.757142,18,0,3,4,2
2014-07-11,2014,7,11,1,22.9375,18,0,3,4,2
2014-09-17,2014,9,17,1,19.875,18,0,3,4,2
2015-08-23,2015,8,23,0,21.625,18,0,3,4,2
2015-09-06,2015,9,6,5,17,18,0,3,4,2
2017-05-24,2017,5,24,3,17.125,18,0,3,4,2
2017-05-31,2017,5,31,5,15.5,18,5,3,4,2
2017-06-28,2017,6,28,6,19.75,18,0,3,4,2
2018-07-06,2018,7,6,0,20.5125,18,5,3,4,2
2018-07-09,2018,7,9,6,16.75,18,0,3,4,2
2014-07-10,2014,7,10,0,24.757142,18,0,3,4,2
2014-07-11,2014,7,11,1,22.9375,18,0,3,4,2
2014-09-17,2014,9,17,1,19.875,18,0,3,4,2
2015-08-23,2015,8,23,0,21.625,18,0,3,4,2
2015-09-06,2015,9,6,5,17,18,0,3,4,2
2017-05-24,2017,5,24,3,17.125,18,0,3,4,2
2017-05-31,2017,5,31,5,15.5,18,5,3,4,2
2017-06-28,2017,6,28,6,19.75,18,0,3,4,2
2018-07-06,2018,7,6,0,20.5125,18,5,3,4,2
2018-07-09,2018,7,9,6,16.75,18,0,3,4,2
2014-07-10,2014,7,10,0,24.757142,18,0,3,4,2
2014-07-11,2014,7,11,1,22.9375,18,0,3,4,2
2014-09-17,2014,9,17,1,19.875,18,0,3,4,2
2015-08-23,2015,8,23,0,21.625,18,0,3,4,2
2015-09-06,2015,9,6,5,17,18,0,3,4,2
2017-05-24,2017,5,24,3,17.125,18,0,3,4,2
2017-05-31,2017,5,31,5,15.5,18,5,3,4,2
2017-06-28,2017,6,28,6,19.75,18,0,3,4,2
2018-07-06,2018,7,6,0,20.5125,18,5,3,4,2
2018-07-09,2018,7,9,6,16.75,18,0,3,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2015-05-10,2015,5,10,2,12.75,18,0,2,4,2
2017-02-21,2017,2,21,6,7.625,18,0,2,4,2
2018-04-23,2018,4,23,4,14.4,18,5,2,4,2
2019-01-14,2019,1,14,2,1.9375,18,5,2,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2015-05-10,2015,5,10,2,12.75,18,0,2,4,2
2017-02-21,2017,2,21,6,7.625,18,0,2,4,2
2018-04-23,2018,4,23,4,14.4,18,5,2,4,2
2019-01-14,2019,1,14,2,1.9375,18,5,2,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2015-05-10,2015,5,10,2,12.75,18,0,2,4,2
2017-02-21,2017,2,21,6,7.625,18,0,2,4,2
2018-04-23,2018,4,23,4,14.4,18,5,2,4,2
2019-01-14,2019,1,14,2,1.9375,18,5,2,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2015-05-10,2015,5,10,2,12.75,18,0,2,4,2
2017-02-21,2017,2,21,6,7.625,18,0,2,4,2
2018-04-23,2018,4,23,4,14.4,18,5,2,4,2
2019-01-14,2019,1,14,2,1.9375,18,5,2,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2015-05-10,2015,5,10,2,12.75,18,0,2,4,2
2017-02-21,2017,2,21,6,7.625,18,0,2,4,2
2018-04-23,2018,4,23,4,14.4,18,5,2,4,2
2019-01-14,2019,1,14,2,1.9375,18,5,2,4,2
2013-11-28,2013,11,28,2,8.025,18,0,2,4,2
2018-02-26,2018,2,26,5,-1.5375,18,0,1,4,2
2018-02-26,2018,2,26,5,-1.5375,18,0,1,4,2
2018-02-26,2018,2,26,5,-1.5375,18,0,1,4,2
2018-02-26,2018,2,26,5,-1.5375,18,0,1,4,2
2018-02-26,2018,2,26,5,-1.5375,18,0,1,4,2
2013-08-14,2013,8,14,4,18.2625,18,61,3,1,2
2014-06-05,2014,6,5,5,15.0375,18,65,3,1,2
2014-06-21,2014,6,21,6,15.5125,18,61,3,1,2
2013-08-14,2013,8,14,4,18.2625,18,61,3,1,2
2014-06-05,2014,6,5,5,15.0375,18,65,3,1,2
2014-06-21,2014,6,21,6,15.5125,18,61,3,1,2
2013-08-14,2013,8,14,4,18.2625,18,61,3,1,2
2014-06-05,2014,6,5,5,15.0375,18,65,3,1,2
2014-06-21,2014,6,21,6,15.5125,18,61,3,1,2
2013-08-14,2013,8,14,4,18.2625,18,61,3,1,2
2014-06-05,2014,6,5,5,15.0375,18,65,3,1,2
2014-06-21,2014,6,21,6,15.5125,18,61,3,1,2
2013-08-14,2013,8,14,4,18.2625,18,61,3,1,2
2014-06-05,2014,6,5,5,15.0375,18,65,3,1,2
2014-06-21,2014,6,21,6,15.5125,18,61,3,1,2
2013-12-24,2013,12,24,7,11.4375,18,61,2,1,2
2014-01-11,2014,1,11,7,5.5875,18,63,2,1,2
2014-03-17,2014,3,17,7,9.5875,18,61,2,1,2
2014-03-19,2014,3,19,7,9.45,18,61,2,1,2
2014-10-20,2014,10,20,6,14.625,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-03-04,2015,3,4,6,5,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2016-03-28,2016,3,28,6,11.625,18,61,2,1,2
2016-10-03,2016,10,3,7,14.375,18,61,2,1,2
2016-10-12,2016,10,12,7,9.75,18,63,2,1,2
2017-03-17,2017,3,17,6,6.75,18,63,2,1,2
2017-04-13,2017,4,13,7,9,18,61,2,1,2
2018-04-26,2018,4,26,6,11.0875,18,61,2,1,2
2018-06-23,2018,6,23,7,14.3,18,61,2,1,2
2018-10-02,2018,10,2,6,10,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2019-01-15,2019,1,15,7,6.6625,18,61,2,1,2
2019-02-09,2019,2,9,7,7.4,18,61,2,1,2
2019-05-06,2019,5,6,3,9.1625,18,61,2,1,2
2013-12-24,2013,12,24,7,11.4375,18,61,2,1,2
2014-01-11,2014,1,11,7,5.5875,18,63,2,1,2
2014-03-17,2014,3,17,7,9.5875,18,61,2,1,2
2014-03-19,2014,3,19,7,9.45,18,61,2,1,2
2014-10-20,2014,10,20,6,14.625,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-03-04,2015,3,4,6,5,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2016-03-28,2016,3,28,6,11.625,18,61,2,1,2
2016-10-03,2016,10,3,7,14.375,18,61,2,1,2
2016-10-12,2016,10,12,7,9.75,18,63,2,1,2
2017-03-17,2017,3,17,6,6.75,18,63,2,1,2
2017-04-13,2017,4,13,7,9,18,61,2,1,2
2018-04-26,2018,4,26,6,11.0875,18,61,2,1,2
2018-06-23,2018,6,23,7,14.3,18,61,2,1,2
2018-10-02,2018,10,2,6,10,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2019-01-15,2019,1,15,7,6.6625,18,61,2,1,2
2019-02-09,2019,2,9,7,7.4,18,61,2,1,2
2019-05-06,2019,5,6,3,9.1625,18,61,2,1,2
2013-12-24,2013,12,24,7,11.4375,18,61,2,1,2
2014-01-11,2014,1,11,7,5.5875,18,63,2,1,2
2014-03-17,2014,3,17,7,9.5875,18,61,2,1,2
2014-03-19,2014,3,19,7,9.45,18,61,2,1,2
2014-10-20,2014,10,20,6,14.625,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-03-04,2015,3,4,6,5,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2016-03-28,2016,3,28,6,11.625,18,61,2,1,2
2016-10-03,2016,10,3,7,14.375,18,61,2,1,2
2016-10-12,2016,10,12,7,9.75,18,63,2,1,2
2017-03-17,2017,3,17,6,6.75,18,63,2,1,2
2017-04-13,2017,4,13,7,9,18,61,2,1,2
2018-04-26,2018,4,26,6,11.0875,18,61,2,1,2
2018-06-23,2018,6,23,7,14.3,18,61,2,1,2
2018-10-02,2018,10,2,6,10,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2019-01-15,2019,1,15,7,6.6625,18,61,2,1,2
2019-02-09,2019,2,9,7,7.4,18,61,2,1,2
2019-05-06,2019,5,6,3,9.1625,18,61,2,1,2
2014-01-11,2014,1,11,7,5.5875,18,63,2,1,2
2014-03-17,2014,3,17,7,9.5875,18,61,2,1,2
2014-03-19,2014,3,19,7,9.45,18,61,2,1,2
2014-10-20,2014,10,20,6,14.625,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-03-04,2015,3,4,6,5,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2016-03-28,2016,3,28,6,11.625,18,61,2,1,2
2016-10-03,2016,10,3,7,14.375,18,61,2,1,2
2016-10-12,2016,10,12,7,9.75,18,63,2,1,2
2017-03-17,2017,3,17,6,6.75,18,63,2,1,2
2017-04-13,2017,4,13,7,9,18,61,2,1,2
2018-04-26,2018,4,26,6,11.0875,18,61,2,1,2
2018-06-23,2018,6,23,7,14.3,18,61,2,1,2
2018-10-02,2018,10,2,6,10,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2019-01-15,2019,1,15,7,6.6625,18,61,2,1,2
2019-02-09,2019,2,9,7,7.4,18,61,2,1,2
2019-05-06,2019,5,6,3,9.1625,18,61,2,1,2
2013-12-24,2013,12,24,7,11.4375,18,61,2,1,2
2014-01-11,2014,1,11,7,5.5875,18,63,2,1,2
2014-03-17,2014,3,17,7,9.5875,18,61,2,1,2
2014-03-19,2014,3,19,7,9.45,18,61,2,1,2
2014-10-20,2014,10,20,6,14.625,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-03-04,2015,3,4,6,5,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2016-03-28,2016,3,28,6,11.625,18,61,2,1,2
2016-10-03,2016,10,3,7,14.375,18,61,2,1,2
2016-10-12,2016,10,12,7,9.75,18,63,2,1,2
2017-03-17,2017,3,17,6,6.75,18,63,2,1,2
2017-04-13,2017,4,13,7,9,18,61,2,1,2
2018-04-26,2018,4,26,6,11.0875,18,61,2,1,2
2018-06-23,2018,6,23,7,14.3,18,61,2,1,2
2018-10-02,2018,10,2,6,10,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2019-01-15,2019,1,15,7,6.6625,18,61,2,1,2
2019-02-09,2019,2,9,7,7.4,18,61,2,1,2
2019-05-06,2019,5,6,3,9.1625,18,61,2,1,2
2013-12-24,2013,12,24,7,11.4375,18,61,2,1,2
2014-12-12,2014,12,12,7,7.25,18,61,2,1,2
2015-11-10,2015,11,10,7,15,18,61,2,1,2
2015-11-30,2015,11,30,5,5.75,18,61,2,1,2
2018-12-08,2018,12,8,8,7.475,18,61,2,1,2
2018-12-09,2018,12,9,7,6.95,18,61,2,1,2
2014-08-20,2014,8,20,5,15.675,17,21,3,5,2
2014-08-20,2014,8,20,5,15.675,17,21,3,5,2
2014-08-20,2014,8,20,5,15.675,17,21,3,5,2
2014-08-20,2014,8,20,5,15.675,17,21,3,5,2
2014-08-20,2014,8,20,5,15.675,17,21,3,5,2
2014-09-22,2014,9,22,6,13,17,21,2,5,2
2015-05-17,2015,5,17,3,12.625,17,21,2,5,2
2016-04-23,2016,4,23,3,8.875,17,21,2,5,2
2016-10-06,2016,10,6,7,11.25,17,20,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2018-01-18,2018,1,18,7,1.1625,17,73,2,5,2
2018-09-24,2018,9,24,2,11.2875,17,21,2,5,2
2018-10-29,2018,10,29,7,7.3625,17,21,2,5,2
2019-03-25,2019,3,25,4,7.3375,17,21,2,5,2
2014-09-22,2014,9,22,6,13,17,21,2,5,2
2015-05-17,2015,5,17,3,12.625,17,21,2,5,2
2016-04-23,2016,4,23,3,8.875,17,21,2,5,2
2016-10-06,2016,10,6,7,11.25,17,20,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2018-01-18,2018,1,18,7,1.1625,17,73,2,5,2
2018-09-24,2018,9,24,2,11.2875,17,21,2,5,2
2018-10-29,2018,10,29,7,7.3625,17,21,2,5,2
2019-03-25,2019,3,25,4,7.3375,17,21,2,5,2
2014-09-22,2014,9,22,6,13,17,21,2,5,2
2015-05-17,2015,5,17,3,12.625,17,21,2,5,2
2016-04-23,2016,4,23,3,8.875,17,21,2,5,2
2016-10-06,2016,10,6,7,11.25,17,20,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2018-01-18,2018,1,18,7,1.1625,17,73,2,5,2
2018-09-24,2018,9,24,2,11.2875,17,21,2,5,2
2018-10-29,2018,10,29,7,7.3625,17,21,2,5,2
2019-03-25,2019,3,25,4,7.3375,17,21,2,5,2
2015-05-17,2015,5,17,3,12.625,17,21,2,5,2
2016-04-23,2016,4,23,3,8.875,17,21,2,5,2
2016-10-06,2016,10,6,7,11.25,17,20,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2018-01-18,2018,1,18,7,1.1625,17,73,2,5,2
2018-09-24,2018,9,24,2,11.2875,17,21,2,5,2
2018-10-29,2018,10,29,7,7.3625,17,21,2,5,2
2019-03-25,2019,3,25,4,7.3375,17,21,2,5,2
2014-09-22,2014,9,22,6,13,17,21,2,5,2
2015-05-17,2015,5,17,3,12.625,17,21,2,5,2
2016-04-23,2016,4,23,3,8.875,17,21,2,5,2
2016-10-06,2016,10,6,7,11.25,17,20,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2018-01-18,2018,1,18,7,1.1625,17,73,2,5,2
2018-09-24,2018,9,24,2,11.2875,17,21,2,5,2
2018-10-29,2018,10,29,7,7.3625,17,21,2,5,2
2019-03-25,2019,3,25,4,7.3375,17,21,2,5,2
2017-12-05,2017,12,5,7,8.65,17,21,2,5,2
2014-06-23,2014,6,23,4,16.5,17,0,3,4,2
2016-05-08,2016,5,8,0,21.375,17,0,3,4,2
2016-05-12,2016,5,12,0,15.625,17,0,3,4,2
2016-05-30,2016,5,30,4,20.25,17,0,3,4,2
2019-05-24,2019,5,24,2,18.4125,17,0,3,4,2
2014-06-23,2014,6,23,4,16.5,17,0,3,4,2
2016-05-08,2016,5,8,0,21.375,17,0,3,4,2
2016-05-12,2016,5,12,0,15.625,17,0,3,4,2
2016-05-30,2016,5,30,4,20.25,17,0,3,4,2
2019-05-24,2019,5,24,2,18.4125,17,0,3,4,2
2014-06-23,2014,6,23,4,16.5,17,0,3,4,2
2016-05-08,2016,5,8,0,21.375,17,0,3,4,2
2016-05-12,2016,5,12,0,15.625,17,0,3,4,2
2016-05-30,2016,5,30,4,20.25,17,0,3,4,2
2019-05-24,2019,5,24,2,18.4125,17,0,3,4,2
2014-06-23,2014,6,23,4,16.5,17,0,3,4,2
2016-05-08,2016,5,8,0,21.375,17,0,3,4,2
2016-05-12,2016,5,12,0,15.625,17,0,3,4,2
